interview_id,impoundment_code,boat_or_shore,hours_fishing,preferred_species,event_id,sample_date,age_count,angler_gender,angler_age
90438,PESB,1,3,***No Fish***,94365,10/1/2004,2,Male,16-64
90437,PESB,1,0.75,***No Fish***,94365,10/1/2004,2,Male,16-64
90436,PESB,1,2.5,Channel Catfish,94365,10/1/2004,1,Male,16-64
90435,PESB,1,3,***No Fish***,94365,10/1/2004,4,Male,16-64
90434,PESB,1,2,***No Fish***,94364,10/1/2004,2,Male,16-64
90433,PESB,1,1,Flathead Catfish,94364,10/1/2004,2,Male,16-64
90432,PESB,1,2,Channel Catfish,94364,10/1/2004,1,Male,16-64
90431,PESB,1,3,Flathead Catfish,94363,10/1/2004,2,Male,16-64
90430,PESB,1,2,***No Fish***,94363,10/1/2004,1,Male,16-64
90429,PESB,1,2,Channel Catfish,94363,10/1/2004,1,Male,65-74
90428,PESB,1,1,Walleye,94363,10/1/2004,2,Male,16-64
90427,PESB,1,3.5,White Crappie,94363,10/1/2004,1,Male,65-74
90426,PESB,1,0.5,***No Fish***,94363,10/1/2004,2,Male,16-64
90425,PESB,1,2,***No Fish***,94363,10/1/2004,3,Male,16-64
90424,PESB,1,0.5,***No Fish***,94363,10/1/2004,1,Male,16-64
90423,PESB,1,1,***No Fish***,94362,9/1/2004,1,Female,65-74
90423,PESB,1,1,***No Fish***,94362,9/1/2004,1,Male,65-74
90422,PESB,1,0.5,***No Fish***,94362,9/1/2004,1,Male,16-64
90421,PESB,1,1.75,***No Fish***,94362,9/1/2004,1,Female,65-74
90421,PESB,1,1.75,***No Fish***,94362,9/1/2004,1,Male,65-74
90420,PESB,1,0.5,Flathead Catfish,94361,9/1/2004,1,Male,65-74
90419,PESB,1,2,***No Fish***,94361,9/1/2004,1,Female,16-64
90419,PESB,1,2,***No Fish***,94361,9/1/2004,1,Female,<16
90419,PESB,1,2,***No Fish***,94361,9/1/2004,1,Male,16-64
90419,PESB,1,2,***No Fish***,94361,9/1/2004,1,Male,<16
90418,PESB,1,2,Channel Catfish,94361,9/1/2004,1,Male,65-74
90417,PESB,1,1.5,***No Fish***,94361,9/1/2004,1,Male,16-64
90416,PESB,1,0.5,***No Fish***,94361,9/1/2004,2,Male,16-64
90415,PESB,1,0.3,Channel Catfish,94361,9/1/2004,1,Male,16-64
90414,PESB,1,0.5,Flathead Catfish,94361,9/1/2004,1,Male,16-64
90413,PESB,1,1,***No Fish***,94361,9/1/2004,1,Male,16-64
90412,PESB,1,2,***No Fish***,94361,9/1/2004,1,Male,16-64
90411,PESB,1,0.75,***No Fish***,94360,8/1/2004,1,Male,16-64
90410,PESB,1,2,***No Fish***,94360,8/1/2004,1,Male,65-74
90409,PESB,1,2,***No Fish***,94360,8/1/2004,2,Male,16-64
90408,PESB,1,3,Channel Catfish,94360,8/1/2004,2,Male,16-64
90407,PESB,1,1,***No Fish***,94360,8/1/2004,2,Male,16-64
90406,PESB,1,2,Channel Catfish,94359,8/1/2004,1,Male,65-74
90405,PESB,1,4,Flathead Catfish,94359,8/1/2004,1,Male,65-74
90404,PESB,1,3.5,Flathead Catfish,94359,8/1/2004,1,Male,65-74
90403,PESB,1,3,Flathead Catfish,94359,8/1/2004,1,Male,65-74
90402,PESB,1,1.5,Bluegill,94359,8/1/2004,1,Male,16-64
90402,PESB,1,1.5,Bluegill,94359,8/1/2004,1,Male,<16
90401,PESB,1,1,***No Fish***,94359,8/1/2004,1,Male,16-64
90400,PESB,1,0.5,Channel Catfish,94359,8/1/2004,1,Male,65-74
90399,PESB,1,0.5,***No Fish***,94359,8/1/2004,1,Male,65-74
90398,PESB,1,0.5,***No Fish***,94359,8/1/2004,3,Male,16-64
90397,PESB,1,1,Channel Catfish,94359,8/1/2004,1,Female,65-74
90397,PESB,1,1,Channel Catfish,94359,8/1/2004,1,Male,65-74
90396,PESB,1,0.5,***No Fish***,94359,8/1/2004,1,Male,16-64
90396,PESB,1,0.5,***No Fish***,94359,8/1/2004,1,Male,<16
90395,PESB,1,2,***No Fish***,94359,8/1/2004,3,Male,16-64
90394,PESB,1,1.5,***No Fish***,94359,8/1/2004,1,Male,65-74
90393,PESB,1,2.5,Channel Catfish,94358,7/1/2004,1,Female,16-64
90393,PESB,1,2.5,Channel Catfish,94358,7/1/2004,1,Male,16-64
90392,PESB,1,3,Channel Catfish,94358,7/1/2004,1,Female,16-64
90392,PESB,1,3,Channel Catfish,94358,7/1/2004,1,Female,<16
90392,PESB,1,3,Channel Catfish,94358,7/1/2004,2,Male,16-64
90391,PESB,1,0.25,***No Fish***,94358,7/1/2004,1,Female,<16
90391,PESB,1,0.25,***No Fish***,94358,7/1/2004,1,Male,<16
90391,PESB,1,0.25,***No Fish***,94358,7/1/2004,2,Female,16-64
90391,PESB,1,0.25,***No Fish***,94358,7/1/2004,3,Male,16-64
90390,PESB,1,4,Channel Catfish,94358,7/1/2004,1,Female,16-64
90390,PESB,1,4,Channel Catfish,94358,7/1/2004,1,Male,16-64
90390,PESB,1,4,Channel Catfish,94358,7/1/2004,1,Male,<16
90389,PESB,1,4,Channel Catfish,94358,7/1/2004,1,Male,16-64
90388,PESB,1,2,Channel Catfish,94358,7/1/2004,2,Male,16-64
90387,PESB,1,0.5,Channel Catfish,94358,7/1/2004,1,Male,16-64
90386,PESB,1,1,Channel Catfish,94358,7/1/2004,1,Female,16-64
90386,PESB,1,1,Channel Catfish,94358,7/1/2004,1,Male,16-64
90386,PESB,1,1,Channel Catfish,94358,7/1/2004,1,Male,<16
90385,PESB,1,1,***No Fish***,94358,7/1/2004,5,Male,16-64
90384,PESB,1,4.5,***No Fish***,94358,7/1/2004,1,Male,16-64
90384,PESB,1,4.5,***No Fish***,94358,7/1/2004,3,Male,<16
90383,PESB,1,5,***No Fish***,94358,7/1/2004,1,Male,16-64
90382,PESB,1,2,Channel Catfish,94358,7/1/2004,1,Male,16-64
90381,PESB,1,2,***No Fish***,94358,7/1/2004,1,Male,16-64
90381,PESB,1,2,***No Fish***,94358,7/1/2004,2,Female,<16
90380,PESB,1,3,White Crappie,94358,7/1/2004,1,Female,16-64
90380,PESB,1,3,White Crappie,94358,7/1/2004,1,Male,65-74
90379,PESB,1,4,White Crappie,94358,7/1/2004,1,Male,16-64
90379,PESB,1,4,White Crappie,94358,7/1/2004,1,Male,<16
90378,PESB,1,3,Channel Catfish,94358,7/1/2004,1,Female,16-64
90378,PESB,1,3,Channel Catfish,94358,7/1/2004,1,Male,16-64
90378,PESB,1,3,Channel Catfish,94358,7/1/2004,1,Male,<16
90377,PESB,1,3,Channel Catfish,94358,7/1/2004,2,Male,16-64
90376,PESB,3,2,Channel Catfish,94358,7/1/2004,2,Male,16-64
90375,PESB,1,2,***No Fish***,94358,7/1/2004,1,Female,16-64
90375,PESB,1,2,***No Fish***,94358,7/1/2004,2,Male,16-64
90374,PESB,1,1,***No Fish***,94358,7/1/2004,2,Male,16-64
90373,PESB,1,1,Channel Catfish,94358,7/1/2004,1,Male,16-64
90373,PESB,1,1,Channel Catfish,94358,7/1/2004,2,Female,16-64
90372,PESB,1,2,Flathead Catfish,94358,7/1/2004,1,Female,16-64
90372,PESB,1,2,Flathead Catfish,94358,7/1/2004,1,Male,16-64
90372,PESB,1,2,Flathead Catfish,94358,7/1/2004,1,Male,<16
90371,PESB,1,4,***No Fish***,94358,7/1/2004,1,Male,16-64
90370,PESB,1,2,Channel Catfish,94358,7/1/2004,1,Female,16-64
90370,PESB,1,2,Channel Catfish,94358,7/1/2004,1,Male,16-64
90369,PESB,1,9.5,Walleye,94358,7/1/2004,2,Male,16-64
90368,PESB,1,3,***No Fish***,94358,7/1/2004,2,Male,16-64
90368,PESB,1,3,***No Fish***,94358,7/1/2004,2,Male,<16
90367,PESB,1,2.5,White Crappie,94358,7/1/2004,1,Male,16-64
90366,PESB,1,1,White Crappie,94358,7/1/2004,1,Male,16-64
90365,PESB,1,0.5,***No Fish***,94357,7/1/2004,2,Male,<16
90365,PESB,1,0.5,***No Fish***,94357,7/1/2004,3,Female,16-64
90365,PESB,1,0.5,***No Fish***,94357,7/1/2004,4,Male,16-64
90364,PESB,1,0.75,***No Fish***,94357,7/1/2004,2,Female,16-64
90364,PESB,1,0.75,***No Fish***,94357,7/1/2004,2,Male,<16
90364,PESB,1,0.75,***No Fish***,94357,7/1/2004,5,Male,16-64
90363,PESB,1,2,***No Fish***,94357,7/1/2004,1,Male,65-74
90362,PESB,1,1,Channel Catfish,94357,7/1/2004,2,Male,16-64
90361,PESB,1,3,***No Fish***,94357,7/1/2004,2,Female,<16
90361,PESB,1,3,***No Fish***,94357,7/1/2004,3,Male,<16
90361,PESB,1,3,***No Fish***,94357,7/1/2004,4,Male,16-64
90360,PESB,1,2.75,White Crappie,94357,7/1/2004,1,Female,16-64
90360,PESB,1,2.75,White Crappie,94357,7/1/2004,1,Male,16-64
90359,PESB,1,2,***No Fish***,94357,7/1/2004,2,Male,16-64
90358,PESB,1,3,***No Fish***,94357,7/1/2004,1,Male,16-64
90358,PESB,1,3,***No Fish***,94357,7/1/2004,3,Male,<16
90357,PESB,1,1,Channel Catfish,94356,7/1/2004,2,Male,16-64
90356,PESB,1,0.5,Channel Catfish,94356,7/1/2004,1,Male,65-74
90355,PESB,1,3.5,Channel Catfish,94356,7/1/2004,1,Male,16-64
90354,PESB,1,1.5,Channel Catfish,94356,7/1/2004,1,Male,16-64
90354,PESB,1,1.5,Channel Catfish,94356,7/1/2004,2,Male,<16
90353,PESB,1,1,***No Fish***,94356,7/1/2004,1,Male,16-64
90353,PESB,1,1,***No Fish***,94356,7/1/2004,1,Male,<16
90352,PESB,1,0.5,Channel Catfish,94356,7/1/2004,1,Male,65-74
90351,PESB,1,3.5,Largemouth Bass,94356,7/1/2004,1,Male,16-64
90350,PESB,1,1.5,Channel Catfish,94356,7/1/2004,1,Male,65-74
90349,PESB,1,5,Channel Catfish,94356,7/1/2004,2,Male,16-64
90348,PESB,1,4,Freshwater Drum,94356,7/1/2004,1,Male,16-64
90348,PESB,1,4,Freshwater Drum,94356,7/1/2004,1,Male,65-74
90347,PESB,1,2,Channel Catfish,94356,7/1/2004,1,Female,16-64
90347,PESB,1,2,Channel Catfish,94356,7/1/2004,1,Male,16-64
90346,PESB,1,3.5,Channel Catfish,94356,7/1/2004,1,Female,16-64
90346,PESB,1,3.5,Channel Catfish,94356,7/1/2004,1,Male,16-64
90345,PESB,1,0.25,***No Fish***,94356,7/1/2004,2,Male,16-64
90344,PESB,1,3,Channel Catfish,94356,7/1/2004,1,Male,16-64
90343,PESB,1,3.5,***No Fish***,94356,7/1/2004,1,Female,16-64
90343,PESB,1,3.5,***No Fish***,94356,7/1/2004,1,Male,16-64
90342,PESB,1,2.25,***No Fish***,94356,7/1/2004,3,Male,16-64
90341,PESB,1,3,***No Fish***,94356,7/1/2004,1,Male,16-64
90340,PESB,1,1,Flathead Catfish,94356,7/1/2004,1,Male,65-74
90339,PESB,1,1.5,White Crappie,94356,7/1/2004,3,Male,16-64
90338,PESB,1,4,Channel Catfish,94355,6/1/2004,2,Male,16-64
90337,PESB,1,2,Channel Catfish,94355,6/1/2004,1,Male,16-64
90337,PESB,1,2,Channel Catfish,94355,6/1/2004,1,Male,<16
90336,PESB,1,3,Channel Catfish,94355,6/1/2004,1,Male,65-74
90335,PESB,1,2,Channel Catfish,94355,6/1/2004,1,Female,16-64
90335,PESB,1,2,Channel Catfish,94355,6/1/2004,1,Male,16-64
90334,PESB,1,3,***No Fish***,94355,6/1/2004,3,Male,16-64
90333,PESB,1,2,***No Fish***,94355,6/1/2004,3,Female,16-64
90333,PESB,1,2,***No Fish***,94355,6/1/2004,3,Male,16-64
90332,PESB,1,1.5,***No Fish***,94355,6/1/2004,1,Male,16-64
90331,PESB,1,2,Largemouth Bass,94355,6/1/2004,1,Male,16-64
90331,PESB,1,2,Largemouth Bass,94355,6/1/2004,4,Male,<16
90330,PESB,1,3,Channel Catfish,94355,6/1/2004,1,Male,16-64
90329,PESB,1,2,White Bass,94355,6/1/2004,1,Male,16-64
90328,PESB,1,3,Channel Catfish,94355,6/1/2004,1,Female,16-64
90328,PESB,1,3,Channel Catfish,94355,6/1/2004,1,Female,<16
90328,PESB,1,3,Channel Catfish,94355,6/1/2004,1,Male,16-64
90328,PESB,1,3,Channel Catfish,94355,6/1/2004,2,Male,<16
90327,PESB,1,3,White Bass,94355,6/1/2004,2,Male,16-64
90326,PESB,1,3,White Crappie,94355,6/1/2004,3,Male,16-64
90325,PESB,1,2,***No Fish***,94355,6/1/2004,1,Female,16-64
90325,PESB,1,2,***No Fish***,94355,6/1/2004,1,Male,16-64
90325,PESB,1,2,***No Fish***,94355,6/1/2004,1,Male,<16
90324,PESB,1,3,Channel Catfish,94355,6/1/2004,3,Male,16-64
90323,PESB,1,3,***No Fish***,94355,6/1/2004,2,Male,16-64
90322,PESB,1,2,Channel Catfish,94355,6/1/2004,3,Male,16-64
90321,PESB,1,3,White Crappie,94355,6/1/2004,1,Female,16-64
90321,PESB,1,3,White Crappie,94355,6/1/2004,1,Male,16-64
90320,PESB,1,3,***No Fish***,94354,6/1/2004,1,Female,16-64
90320,PESB,1,3,***No Fish***,94354,6/1/2004,2,Male,16-64
90319,PESB,1,4.5,Channel Catfish,94354,6/1/2004,1,Male,16-64
90318,PESB,1,3,***No Fish***,94354,6/1/2004,1,Male,16-64
90317,PESB,1,2,***No Fish***,94354,6/1/2004,4,Male,16-64
90316,PESB,1,1,***No Fish***,94354,6/1/2004,1,Male,16-64
90315,PESB,1,5,Channel Catfish,94354,6/1/2004,1,Male,<16
90315,PESB,1,5,Channel Catfish,94354,6/1/2004,2,Male,16-64
90314,PESB,1,1,***No Fish***,94354,6/1/2004,3,Male,16-64
90313,PESB,1,2,Channel Catfish,94354,6/1/2004,1,Female,16-64
90313,PESB,1,2,Channel Catfish,94354,6/1/2004,1,Male,16-64
90312,PESB,1,3,Channel Catfish,94354,6/1/2004,1,Female,16-64
90312,PESB,1,3,Channel Catfish,94354,6/1/2004,3,Male,16-64
90311,PESB,1,0.25,Channel Catfish,94354,6/1/2004,1,Male,65-74
90310,PESB,1,8,Walleye,94354,6/1/2004,1,Male,16-64
90309,PESB,1,2,Channel Catfish,94354,6/1/2004,2,Male,16-64
90308,PESB,1,2,Channel Catfish,94354,6/1/2004,1,Female,16-64
90308,PESB,1,2,Channel Catfish,94354,6/1/2004,1,Male,16-64
90307,PESB,1,2,***No Fish***,94354,6/1/2004,1,Female,65-74
90307,PESB,1,2,***No Fish***,94354,6/1/2004,1,Male,65-74
90306,PESB,1,1,***No Fish***,94354,6/1/2004,2,Male,16-64
90305,PESB,1,5,***No Fish***,94354,6/1/2004,1,Male,16-64
90305,PESB,1,5,***No Fish***,94354,6/1/2004,2,Male,<16
90304,PESB,1,2,Channel Catfish,94354,6/1/2004,3,Male,16-64
90303,PESB,1,3,Walleye,94353,6/1/2004,2,Male,16-64
90302,PESB,1,0.25,Channel Catfish,94353,6/1/2004,1,Male,65-74
90301,PESB,1,0.25,Channel Catfish,94353,6/1/2004,1,Male,16-64
90300,PESB,1,0.25,Freshwater Drum,94353,6/1/2004,2,Male,65-74
90299,PESB,1,1,Largemouth Bass,94353,6/1/2004,1,Female,16-64
90299,PESB,1,1,Largemouth Bass,94353,6/1/2004,1,Male,16-64
90298,PESB,1,2,***No Fish***,94353,6/1/2004,1,Male,16-64
90297,PESB,1,2,Sauger,94353,6/1/2004,1,Male,16-64
90296,PESB,1,2,Sauger,94353,6/1/2004,2,Male,16-64
90295,PESB,1,3,Flathead Catfish,94353,6/1/2004,1,Male,65-74
90294,PESB,1,1,White Bass,94353,6/1/2004,1,Male,16-64
90294,PESB,1,1,White Bass,94353,6/1/2004,1,Male,65-74
90293,PESB,1,0.5,***No Fish***,94353,6/1/2004,1,Male,16-64
90292,PESB,1,2,Flathead Catfish,94353,6/1/2004,1,Male,<16
90292,PESB,1,2,Flathead Catfish,94353,6/1/2004,2,Male,16-64
90291,PESB,1,2,Flathead Catfish,94353,6/1/2004,1,Male,16-64
90290,PESB,1,0.25,***No Fish***,94353,6/1/2004,1,Male,16-64
90289,PESB,1,0.75,White Bass,94353,6/1/2004,1,Female,16-64
90289,PESB,1,0.75,White Bass,94353,6/1/2004,1,Female,<16
90289,PESB,1,0.75,White Bass,94353,6/1/2004,1,Male,16-64
90288,PESB,1,3.5,***No Fish***,94353,6/1/2004,1,Male,16-64
90287,PESB,1,3,Channel Catfish,94353,6/1/2004,1,Male,16-64
90286,PESB,1,2.5,***No Fish***,94353,6/1/2004,1,Male,16-64
90285,PESB,1,3.5,Channel Catfish,94353,6/1/2004,1,Male,65-74
90284,PESB,1,1.5,Channel Catfish,94353,6/1/2004,2,Male,65-74
90283,PESB,1,1,Channel Catfish,94353,6/1/2004,1,Female,16-64
90283,PESB,1,1,Channel Catfish,94353,6/1/2004,1,Male,16-64
90283,PESB,1,1,Channel Catfish,94353,6/1/2004,1,Male,<16
90282,PESB,1,1,***No Fish***,94353,6/1/2004,2,Male,16-64
90281,PESB,1,1,Channel Catfish,94353,6/1/2004,1,Male,16-64
90280,PESB,1,1,Channel Catfish,94353,6/1/2004,1,Male,<16
90280,PESB,1,1,Channel Catfish,94353,6/1/2004,2,Male,16-64
90279,PESB,1,3,Channel Catfish,94353,6/1/2004,1,Male,16-64
90278,PESB,1,2,White Bass,94353,6/1/2004,1,Male,16-64
90277,PESB,1,2,Channel Catfish,94353,6/1/2004,1,Female,65-74
90277,PESB,1,2,Channel Catfish,94353,6/1/2004,1,Male,65-74
90276,PESB,1,3,Channel Catfish,94353,6/1/2004,1,Male,65-74
90275,PESB,1,1,White Crappie,94353,6/1/2004,2,Male,16-64
90274,PESB,1,2,***No Fish***,94353,6/1/2004,1,Male,16-64
90273,PESB,1,3.5,White Crappie,94352,5/1/2004,2,Male,16-64
90272,PESB,1,2,Channel Catfish,94352,5/1/2004,1,Male,<16
90271,PESB,1,1,White Crappie,94352,5/1/2004,2,Female,16-64
90270,PESB,1,2,Channel Catfish,94352,5/1/2004,1,Male,16-64
90269,PESB,1,2,White Crappie,94352,5/1/2004,1,Female,16-64
90269,PESB,1,2,White Crappie,94352,5/1/2004,1,Male,16-64
90268,PESB,1,1,White Crappie,94352,5/1/2004,1,Female,16-64
90268,PESB,1,1,White Crappie,94352,5/1/2004,1,Male,16-64
90267,PESB,1,1,White Crappie,94351,5/1/2004,1,Male,16-64
90266,PESB,1,0.5,Channel Catfish,94351,5/1/2004,1,Female,65-74
90266,PESB,1,0.5,Channel Catfish,94351,5/1/2004,1,Male,65-74
90265,PESB,1,3,White Crappie,94351,5/1/2004,2,Male,16-64
90264,PESB,1,2,White Crappie,94351,5/1/2004,2,Male,16-64
90263,PESB,1,2,Sauger,94351,5/1/2004,5,Male,16-64
90262,PESB,1,3,Channel Catfish,94351,5/1/2004,3,Male,16-64
90261,PESB,1,2,White Bass,94350,5/1/2004,1,Female,16-64
90261,PESB,1,2,White Bass,94350,5/1/2004,3,Male,<16
90260,PESB,1,3,Channel Catfish,94350,5/1/2004,1,Male,16-64
90260,PESB,1,3,Channel Catfish,94350,5/1/2004,1,Male,<16
90259,PESB,1,4,Channel Catfish,94350,5/1/2004,3,Male,<16
90259,PESB,1,4,Channel Catfish,94350,5/1/2004,5,Male,16-64
90258,PESB,1,2,White Crappie,94350,5/1/2004,1,Female,65-74
90257,PESB,1,2,Channel Catfish,94350,5/1/2004,1,Male,16-64
90256,PESB,1,0.5,White Bass,94350,5/1/2004,1,Male,16-64
90255,PESB,1,0.75,Sauger,94350,5/1/2004,1,Male,16-64
90254,PESB,1,0.25,Channel Catfish,94349,4/1/2004,1,Female,16-64
90254,PESB,1,0.25,Channel Catfish,94349,4/1/2004,1,Male,16-64
90253,PESB,1,1,Flathead Catfish,94349,4/1/2004,2,Male,16-64
90252,PESB,1,1,White Crappie,94349,4/1/2004,4,Male,16-64
90251,PESB,1,0.75,***No Fish***,94349,4/1/2004,1,Female,16-64
90251,PESB,1,0.75,***No Fish***,94349,4/1/2004,1,Male,16-64
90250,PESB,1,2,Channel Catfish,94349,4/1/2004,3,Male,16-64
90249,PESB,1,2,***No Fish***,94349,4/1/2004,1,Female,16-64
90249,PESB,1,2,***No Fish***,94349,4/1/2004,1,Male,16-64
90248,PESB,1,8,Flathead Catfish,94349,4/1/2004,1,Male,16-64
90247,PESB,1,1,White Crappie,94349,4/1/2004,1,Male,65-74
90246,PESB,1,2,***No Fish***,94349,4/1/2004,1,Female,16-64
90246,PESB,1,2,***No Fish***,94349,4/1/2004,1,Female,<16
90246,PESB,1,2,***No Fish***,94349,4/1/2004,1,Male,16-64
90246,PESB,1,2,***No Fish***,94349,4/1/2004,3,Male,<16
90245,PESB,1,1,***No Fish***,94349,4/1/2004,1,Male,16-64
90244,PESB,1,2,White Crappie,94349,4/1/2004,3,Male,16-64
90243,PESB,1,1,***No Fish***,94349,4/1/2004,1,Male,16-64
90242,PESB,1,2,***No Fish***,94349,4/1/2004,1,Male,16-64
90242,PESB,1,2,***No Fish***,94349,4/1/2004,3,Male,<16
90241,PESB,1,1,Channel Catfish,94349,4/1/2004,1,Female,16-64
90241,PESB,1,1,Channel Catfish,94349,4/1/2004,1,Male,16-64
90240,PESB,1,1,***No Fish***,94349,4/1/2004,1,Male,16-64
90239,PESB,1,3,White Crappie,94349,4/1/2004,3,Male,16-64
90238,PESB,1,2,White Crappie,94349,4/1/2004,1,Female,16-64
90238,PESB,1,2,White Crappie,94349,4/1/2004,1,Male,16-64
90238,PESB,1,2,White Crappie,94349,4/1/2004,1,Male,<16
90237,PESB,1,1,Channel Catfish,94348,4/1/2004,1,Female,16-64
90237,PESB,1,1,Channel Catfish,94348,4/1/2004,1,Male,16-64
90236,PESB,1,3,Channel Catfish,94348,4/1/2004,3,Male,16-64
90235,PESB,1,2,Channel Catfish,94348,4/1/2004,1,Male,16-64
90235,PESB,1,2,Channel Catfish,94348,4/1/2004,1,Male,<16
90234,PESB,1,1,White Crappie,94348,4/1/2004,3,Male,16-64
90233,PESB,1,1,White Crappie,94348,4/1/2004,1,Male,16-64
90232,PESB,1,2,Channel Catfish,94348,4/1/2004,1,Male,65-74
90232,PESB,1,2,Channel Catfish,94348,4/1/2004,3,Male,16-64
90231,PESB,1,0.75,Channel Catfish,94348,4/1/2004,2,Male,16-64
90230,PESB,1,0.5,Channel Catfish,94348,4/1/2004,1,Male,16-64
90229,PESB,1,1,White Crappie,94348,4/1/2004,1,Female,16-64
90229,PESB,1,1,White Crappie,94348,4/1/2004,1,Male,16-64
90228,PESB,1,1,White Crappie,94348,4/1/2004,1,Male,16-64
90227,PESB,1,1,White Crappie,94348,4/1/2004,1,Male,16-64
90226,PESB,1,3,White Crappie,94348,4/1/2004,1,Male,16-64
90226,PESB,1,3,White Crappie,94348,4/1/2004,2,Male,<16
90225,PESB,1,2,White Bass,94347,4/1/2004,1,Male,16-64
90224,PESB,1,0.25,White Crappie,94347,4/1/2004,1,Male,16-64
90223,PESB,1,1,White Crappie,94347,4/1/2004,2,Male,16-64
90222,PESB,1,2,Flathead Catfish,94347,4/1/2004,1,Male,16-64
90221,PESB,1,3,White Crappie,94347,4/1/2004,1,Male,16-64
90220,PESB,1,2,***No Fish***,94347,4/1/2004,4,Male,16-64
90219,PESB,1,3,Channel Catfish,94347,4/1/2004,2,Male,16-64
90218,PESB,1,0.75,***No Fish***,94347,4/1/2004,1,Male,16-64
90217,PESB,1,1,Channel Catfish,94347,4/1/2004,2,Male,16-64
90216,PESB,1,1,Channel Catfish,94347,4/1/2004,1,Male,65-74
90216,PESB,1,1,Channel Catfish,94347,4/1/2004,2,Male,16-64
90215,PESB,1,1,***No Fish***,94347,4/1/2004,1,Male,16-64
90214,PESB,1,2,White Crappie,94347,4/1/2004,1,Female,16-64
90214,PESB,1,2,White Crappie,94347,4/1/2004,4,Male,16-64
90213,PESB,1,1,White Crappie,94346,3/1/2004,1,Male,16-64
90212,PESB,1,2,***No Fish***,94346,3/1/2004,1,Female,16-64
90212,PESB,1,2,***No Fish***,94346,3/1/2004,1,Male,16-64
90212,PESB,1,2,***No Fish***,94346,3/1/2004,2,Male,<16
90211,PESB,1,2,White Crappie,94346,3/1/2004,3,Male,16-64
90210,PESB,1,1,Channel Catfish,94346,3/1/2004,1,Female,16-64
90210,PESB,1,1,Channel Catfish,94346,3/1/2004,1,Male,<16
90210,PESB,1,1,Channel Catfish,94346,3/1/2004,2,Female,<16
90210,PESB,1,1,Channel Catfish,94346,3/1/2004,2,Male,16-64
90209,PESB,1,0.25,Rainbow Trout,94346,3/1/2004,1,Female,16-64
90209,PESB,1,0.25,Rainbow Trout,94346,3/1/2004,1,Male,16-64
90208,PESB,1,1,***No Fish***,94346,3/1/2004,2,Male,16-64
90207,PESB,1,1,***No Fish***,94346,3/1/2004,2,Male,16-64
90206,PESB,1,3,Flathead Catfish,94346,3/1/2004,1,Male,65-74
90205,PESB,1,2,Flathead Catfish,94346,3/1/2004,1,Male,16-64
90204,PESB,1,0.25,***No Fish***,94346,3/1/2004,1,Male,16-64
90204,PESB,1,0.25,***No Fish***,94346,3/1/2004,1,Male,<16
90203,PESB,1,0.5,White Crappie,94346,3/1/2004,1,Male,16-64
90202,PESB,1,5,White Crappie,94345,3/1/2004,1,Female,16-64
90202,PESB,1,5,White Crappie,94345,3/1/2004,1,Male,16-64
90201,PESB,1,1,***No Fish***,94345,3/1/2004,1,Female,16-64
90201,PESB,1,1,***No Fish***,94345,3/1/2004,1,Male,16-64
90200,PESB,1,1,***No Fish***,94345,3/1/2004,2,Male,16-64
90199,PESB,1,2,White Crappie,94345,3/1/2004,2,Male,16-64
90198,PESB,1,0.75,***No Fish***,94344,3/1/2004,1,Female,16-64
90198,PESB,1,0.75,***No Fish***,94344,3/1/2004,1,Male,16-64
90197,PESB,1,2,Channel Catfish,94344,3/1/2004,1,Male,16-64
90197,PESB,1,2,Channel Catfish,94344,3/1/2004,2,Male,<16
90196,PESB,1,7,White Crappie,94344,3/1/2004,1,Female,16-64
90196,PESB,1,7,White Crappie,94344,3/1/2004,2,Male,16-64
90195,PESB,1,2,White Crappie,94344,3/1/2004,1,Male,16-64
90194,PESB,1,7,White Crappie,94344,3/1/2004,1,Female,16-64
90194,PESB,1,7,White Crappie,94344,3/1/2004,2,Male,16-64
90193,PESB,1,1,White Crappie,94344,3/1/2004,1,Male,16-64
90192,PESB,1,1,Channel Catfish,94344,3/1/2004,1,Male,16-64
90192,PESB,1,1,Channel Catfish,94344,3/1/2004,1,Male,<16
90191,PESB,1,1,Channel Catfish,94343,10/1/2001,1,Male,16-64
90191,PESB,1,1,Channel Catfish,94343,10/1/2001,1,Male,65-74
90190,PESB,1,1,Channel Catfish,94343,10/1/2001,1,Male,16-64
90190,PESB,1,1,Channel Catfish,94343,10/1/2001,1,Male,65-74
90189,PESB,1,1,White Crappie,94342,10/1/2001,3,Male,16-64
90188,PESB,1,1,Channel Catfish,94342,10/1/2001,2,Male,16-64
90187,PESB,1,0.5,White Crappie,94342,10/1/2001,3,Male,16-64
90186,PESB,1,1,White Crappie,94342,10/1/2001,2,Male,16-64
90185,PESB,1,1,Channel Catfish,94342,10/1/2001,1,Female,16-64
90185,PESB,1,1,Channel Catfish,94342,10/1/2001,1,Male,16-64
90184,PESB,1,1,White Crappie,94341,10/1/2001,3,Male,16-64
90183,PESB,1,0.75,White Crappie,94341,10/1/2001,1,Male,16-64
90182,PESB,1,0.5,***No Fish***,94341,10/1/2001,2,Male,16-64
90181,PESB,1,0.5,Channel Catfish,94341,10/1/2001,1,Male,16-64
90181,PESB,1,0.5,Channel Catfish,94341,10/1/2001,1,Male,65-74
90180,PESB,1,1,White Crappie,94340,9/1/2001,2,Male,16-64
