agency,site,date,year,impd,cfs,id
USGS,06915000,2004-05-22,2004,HISB,140,HISB2004
USGS,06915000,2004-05-23,2004,HISB,140,HISB2004
USGS,06915000,2004-05-24,2004,HISB,196,HISB2004
USGS,06915000,2004-05-25,2004,HISB,40,HISB2004
USGS,06915000,2004-05-26,2004,HISB,210,HISB2004
USGS,06915000,2004-05-27,2004,HISB,444,HISB2004
USGS,06915000,2004-05-28,2004,HISB,356,HISB2004
USGS,06915000,2004-05-29,2004,HISB,259,HISB2004
USGS,06915000,2004-05-30,2004,HISB,258,HISB2004
USGS,06915000,2004-05-31,2004,HISB,258,HISB2004
USGS,06915000,2004-06-01,2004,HISB,386,HISB2004
USGS,06915000,2004-06-02,2004,HISB,514,HISB2004
USGS,06915000,2004-06-03,2004,HISB,451,HISB2004
USGS,06915000,2004-06-04,2004,HISB,308,HISB2004
USGS,06915000,2004-06-05,2004,HISB,310,HISB2004
USGS,06915000,2004-06-06,2004,HISB,309,HISB2004
USGS,06915000,2004-06-07,2004,HISB,308,HISB2004
USGS,06915000,2004-06-08,2004,HISB,192,HISB2004
USGS,06915000,2004-06-09,2004,HISB,43,HISB2004
USGS,06915000,2004-06-10,2004,HISB,55,HISB2004
USGS,06915000,2004-06-11,2004,HISB,50,HISB2004
USGS,06915000,2004-06-12,2004,HISB,46,HISB2004
USGS,06915000,2004-06-13,2004,HISB,47,HISB2004
USGS,06915000,2004-06-14,2004,HISB,309,HISB2004
USGS,06915000,2004-06-15,2004,HISB,547,HISB2004
USGS,06915000,2004-06-16,2004,HISB,546,HISB2004
USGS,06915000,2004-06-17,2004,HISB,545,HISB2004
USGS,06915000,2004-06-18,2004,HISB,561,HISB2004
USGS,06915000,2004-06-19,2004,HISB,241,HISB2004
USGS,06915000,2004-06-20,2004,HISB,21,HISB2004
USGS,06915000,2004-06-21,2004,HISB,226,HISB2004
USGS,06915000,2004-06-22,2004,HISB,541,HISB2004
USGS,06915000,2004-06-23,2004,HISB,537,HISB2004
USGS,06915000,2004-06-24,2004,HISB,533,HISB2004
USGS,06915000,2004-06-25,2004,HISB,304,HISB2004
USGS,06915000,2004-06-26,2004,HISB,97,HISB2004
USGS,06915000,2004-06-27,2004,HISB,115,HISB2004
USGS,06915000,2004-06-28,2004,HISB,103,HISB2004
USGS,06915000,2004-06-29,2004,HISB,99,HISB2004
USGS,06915000,2004-06-30,2004,HISB,98,HISB2004
USGS,06915000,2004-07-01,2004,HISB,99,HISB2004
USGS,06915000,2004-07-02,2004,HISB,109,HISB2004
USGS,06915000,2004-07-03,2004,HISB,106,HISB2004
USGS,06915000,2004-07-04,2004,HISB,101,HISB2004
USGS,06915000,2004-07-05,2004,HISB,103,HISB2004
USGS,06915000,2004-07-06,2004,HISB,103,HISB2004
USGS,06915000,2004-07-07,2004,HISB,101,HISB2004
USGS,06915000,2004-07-08,2004,HISB,310,HISB2004
USGS,06915000,2004-07-09,2004,HISB,519,HISB2004
USGS,06915000,2004-07-10,2004,HISB,516,HISB2004
USGS,06915000,2004-07-11,2004,HISB,515,HISB2004
USGS,06915000,2004-07-12,2004,HISB,312,HISB2004
USGS,06915000,2004-07-13,2004,HISB,98,HISB2004
USGS,06915000,2004-07-14,2004,HISB,98,HISB2004
USGS,06915000,2004-07-15,2004,HISB,98,HISB2004
USGS,06915000,2004-07-16,2004,HISB,100,HISB2004
USGS,06915000,2004-07-17,2004,HISB,99,HISB2004
USGS,06915000,2004-07-18,2004,HISB,99,HISB2004
USGS,06915000,2004-07-19,2004,HISB,99,HISB2004
USGS,06915000,2004-07-20,2004,HISB,98,HISB2004
USGS,06915000,2004-07-21,2004,HISB,98,HISB2004
USGS,06915000,2004-07-22,2004,HISB,98,HISB2004
USGS,06915000,2004-07-23,2004,HISB,108,HISB2004
USGS,06915000,2004-07-24,2004,HISB,45,HISB2004
USGS,06915000,2004-07-25,2004,HISB,7.9,HISB2004
USGS,06915000,2004-07-26,2004,HISB,11,HISB2004
USGS,06915000,2004-07-27,2004,HISB,19,HISB2004
USGS,06915000,2004-07-28,2004,HISB,273,HISB2004
USGS,06915000,2004-07-29,2004,HISB,500,HISB2004
USGS,06915000,2004-07-30,2004,HISB,688,HISB2004
USGS,06915000,2004-07-31,2004,HISB,853,HISB2004
USGS,06915000,2004-08-01,2004,HISB,848,HISB2004
USGS,06915000,2004-08-02,2004,HISB,843,HISB2004
USGS,06915000,2004-08-03,2004,HISB,839,HISB2004
USGS,06915000,2004-08-04,2004,HISB,836,HISB2004
USGS,06915000,2004-08-05,2004,HISB,842,HISB2004
USGS,06915000,2004-08-06,2004,HISB,473,HISB2004
USGS,06915000,2004-08-07,2004,HISB,143,HISB2004
USGS,06915000,2004-08-08,2004,HISB,144,HISB2004
USGS,06915000,2004-08-09,2004,HISB,143,HISB2004
USGS,06915000,2004-08-10,2004,HISB,143,HISB2004
USGS,06915000,2004-08-11,2004,HISB,143,HISB2004
USGS,06915000,2004-08-12,2004,HISB,143,HISB2004
USGS,06915000,2004-08-13,2004,HISB,144,HISB2004
USGS,06915000,2004-08-14,2004,HISB,144,HISB2004
USGS,06915000,2004-08-15,2004,HISB,145,HISB2004
USGS,06915000,2004-08-16,2004,HISB,146,HISB2004
USGS,06915000,2004-08-17,2004,HISB,146,HISB2004
USGS,06915000,2004-08-18,2004,HISB,147,HISB2004
USGS,06915000,2004-08-19,2004,HISB,148,HISB2004
USGS,06915000,2004-08-20,2004,HISB,91,HISB2004
USGS,06915000,2004-08-21,2004,HISB,52,HISB2004
USGS,06915000,2004-08-22,2004,HISB,53,HISB2004
USGS,06915000,2004-08-23,2004,HISB,54,HISB2004
USGS,06915000,2004-08-24,2004,HISB,62,HISB2004
USGS,06915000,2004-08-25,2004,HISB,60,HISB2004
USGS,06915000,2004-08-26,2004,HISB,460,HISB2004
USGS,06915000,2004-08-27,2004,HISB,982,HISB2004
USGS,06915000,2004-08-28,2004,HISB,40,HISB2004
USGS,06915000,2004-08-29,2004,HISB,32,HISB2004
USGS,06915000,2004-08-30,2004,HISB,268,HISB2004
USGS,06915000,2004-08-31,2004,HISB,780,HISB2004
USGS,06915000,2004-09-01,2004,HISB,1020,HISB2004
USGS,06915000,2004-09-02,2004,HISB,1020,HISB2004
USGS,06915000,2004-09-03,2004,HISB,717,HISB2004
USGS,06915000,2004-09-04,2004,HISB,425,HISB2004
USGS,06915000,2004-09-05,2004,HISB,454,HISB2004
USGS,06915000,2004-09-06,2004,HISB,446,HISB2004
USGS,06915000,2004-09-07,2004,HISB,427,HISB2004
USGS,06915000,2004-09-08,2004,HISB,427,HISB2004
USGS,06915000,2004-09-09,2004,HISB,229,HISB2004
USGS,06915000,2004-09-10,2004,HISB,65,HISB2004
USGS,06915000,2004-09-11,2004,HISB,28,HISB2004
USGS,06915000,2004-09-12,2004,HISB,29,HISB2004
USGS,06915000,2004-09-13,2004,HISB,29,HISB2004
USGS,06915000,2004-09-14,2004,HISB,29,HISB2004
USGS,06915000,2004-09-15,2004,HISB,29,HISB2004
USGS,06915000,2004-09-16,2004,HISB,30,HISB2004
USGS,06915000,2004-09-17,2004,HISB,30,HISB2004
USGS,06915000,2004-09-18,2004,HISB,30,HISB2004
USGS,06915000,2004-09-19,2004,HISB,30,HISB2004
USGS,06915000,2004-09-20,2004,HISB,30,HISB2004
USGS,06915000,2004-09-21,2004,HISB,30,HISB2004
USGS,06915000,2004-09-22,2004,HISB,30,HISB2004
USGS,06915000,2004-09-23,2004,HISB,31,HISB2004
USGS,06915000,2004-09-24,2004,HISB,31,HISB2004
USGS,06915000,2004-09-25,2004,HISB,31,HISB2004
USGS,06915000,2004-09-26,2004,HISB,30,HISB2004
USGS,06915000,2004-09-27,2004,HISB,31,HISB2004
USGS,06915000,2004-09-28,2004,HISB,31,HISB2004
USGS,06915000,2004-09-29,2004,HISB,31,HISB2004
USGS,06915000,2004-09-30,2004,HISB,31,HISB2004
USGS,06915000,2004-10-01,2004,HISB,25.6,HISB2004
USGS,06915000,2004-10-02,2004,HISB,15.6,HISB2004
USGS,06915000,2004-10-03,2004,HISB,15.3,HISB2004
USGS,06915000,2004-10-04,2004,HISB,15,HISB2004
USGS,06915000,2004-10-05,2004,HISB,15.2,HISB2004
USGS,06915000,2004-10-06,2004,HISB,15.1,HISB2004
USGS,06915000,2004-10-07,2004,HISB,21.5,HISB2004
USGS,06915000,2004-10-08,2004,HISB,19.5,HISB2004
USGS,06915000,2004-10-09,2004,HISB,14.2,HISB2004
USGS,06915000,2004-10-10,2004,HISB,13.2,HISB2004
USGS,06915000,2004-10-11,2004,HISB,14.3,HISB2004
USGS,06915000,2004-10-12,2004,HISB,16.3,HISB2004
USGS,06915000,2004-10-13,2004,HISB,14.4,HISB2004
USGS,06915000,2004-10-14,2004,HISB,11.1,HISB2004
USGS,06915000,2004-10-15,2004,HISB,9.76,HISB2004
USGS,06915000,2004-10-16,2004,HISB,9.27,HISB2004
USGS,06915000,2004-10-17,2004,HISB,9.3,HISB2004
USGS,06915000,2004-10-18,2004,HISB,9.4,HISB2004
USGS,06915000,2004-10-19,2004,HISB,9.42,HISB2004
USGS,06915000,2004-10-20,2004,HISB,9.51,HISB2004
USGS,06915000,2004-10-21,2004,HISB,9.6,HISB2004
USGS,06915000,2004-10-22,2004,HISB,9.49,HISB2004
USGS,06915000,2004-10-23,2004,HISB,9.62,HISB2004
USGS,06915000,2004-10-24,2004,HISB,9.8,HISB2004
USGS,06915000,2004-10-25,2004,HISB,10.2,HISB2004
USGS,06915000,2004-10-26,2004,HISB,11.4,HISB2004
USGS,06915000,2004-10-27,2004,HISB,11.6,HISB2004
USGS,06915000,2004-10-28,2004,HISB,11.6,HISB2004
USGS,06915000,2004-10-29,2004,HISB,11.9,HISB2004
USGS,06915000,2004-10-30,2004,HISB,12.1,HISB2004
USGS,06915000,2004-10-31,2004,HISB,12.9,HISB2004
USGS,06915000,2007-03-01,2007,HISB,170,HISB2007
USGS,06915000,2007-03-02,2007,HISB,432,HISB2007
USGS,06915000,2007-03-03,2007,HISB,618,HISB2007
USGS,06915000,2007-03-04,2007,HISB,611,HISB2007
USGS,06915000,2007-03-05,2007,HISB,609,HISB2007
USGS,06915000,2007-03-06,2007,HISB,609,HISB2007
USGS,06915000,2007-03-07,2007,HISB,604,HISB2007
USGS,06915000,2007-03-08,2007,HISB,606,HISB2007
USGS,06915000,2007-03-09,2007,HISB,601,HISB2007
USGS,06915000,2007-03-10,2007,HISB,602,HISB2007
USGS,06915000,2007-03-11,2007,HISB,598,HISB2007
USGS,06915000,2007-03-12,2007,HISB,244,HISB2007
USGS,06915000,2007-03-13,2007,HISB,12.6,HISB2007
USGS,06915000,2007-03-14,2007,HISB,12.4,HISB2007
USGS,06915000,2007-03-15,2007,HISB,12.7,HISB2007
USGS,06915000,2007-03-16,2007,HISB,12.7,HISB2007
USGS,06915000,2007-03-17,2007,HISB,12.8,HISB2007
USGS,06915000,2007-03-18,2007,HISB,12.8,HISB2007
USGS,06915000,2007-03-19,2007,HISB,12.8,HISB2007
USGS,06915000,2007-03-20,2007,HISB,13.2,HISB2007
USGS,06915000,2007-03-21,2007,HISB,13.3,HISB2007
USGS,06915000,2007-03-22,2007,HISB,12.9,HISB2007
USGS,06915000,2007-03-23,2007,HISB,11.4,HISB2007
USGS,06915000,2007-03-24,2007,HISB,11,HISB2007
USGS,06915000,2007-03-25,2007,HISB,11,HISB2007
USGS,06915000,2007-03-26,2007,HISB,11.2,HISB2007
USGS,06915000,2007-03-27,2007,HISB,11.7,HISB2007
USGS,06915000,2007-03-28,2007,HISB,11.8,HISB2007
USGS,06915000,2007-03-29,2007,HISB,14.7,HISB2007
USGS,06915000,2007-03-30,2007,HISB,39.7,HISB2007
USGS,06915000,2007-03-31,2007,HISB,46.6,HISB2007
USGS,06915000,2007-04-01,2007,HISB,19.6,HISB2007
USGS,06915000,2007-04-02,2007,HISB,18,HISB2007
USGS,06915000,2007-04-03,2007,HISB,24.4,HISB2007
USGS,06915000,2007-04-04,2007,HISB,19.3,HISB2007
USGS,06915000,2007-04-05,2007,HISB,18.7,HISB2007
USGS,06915000,2007-04-06,2007,HISB,18.8,HISB2007
USGS,06915000,2007-04-07,2007,HISB,18.5,HISB2007
USGS,06915000,2007-04-08,2007,HISB,18.4,HISB2007
USGS,06915000,2007-04-09,2007,HISB,18.8,HISB2007
USGS,06915000,2007-04-10,2007,HISB,20,HISB2007
USGS,06915000,2007-04-11,2007,HISB,40.4,HISB2007
USGS,06915000,2007-04-12,2007,HISB,22.6,HISB2007
USGS,06915000,2007-04-13,2007,HISB,40.2,HISB2007
USGS,06915000,2007-04-14,2007,HISB,100,HISB2007
USGS,06915000,2007-04-15,2007,HISB,29.9,HISB2007
USGS,06915000,2007-04-16,2007,HISB,23.7,HISB2007
USGS,06915000,2007-04-17,2007,HISB,22.6,HISB2007
USGS,06915000,2007-04-18,2007,HISB,329,HISB2007
USGS,06915000,2007-04-19,2007,HISB,621,HISB2007
USGS,06915000,2007-04-20,2007,HISB,577,HISB2007
USGS,06915000,2007-04-21,2007,HISB,582,HISB2007
USGS,06915000,2007-04-22,2007,HISB,578,HISB2007
USGS,06915000,2007-04-23,2007,HISB,580,HISB2007
USGS,06915000,2007-04-24,2007,HISB,579,HISB2007
USGS,06915000,2007-04-25,2007,HISB,454,HISB2007
USGS,06915000,2007-04-26,2007,HISB,35.2,HISB2007
USGS,06915000,2007-04-27,2007,HISB,332,HISB2007
USGS,06915000,2007-04-28,2007,HISB,574,HISB2007
USGS,06915000,2007-04-29,2007,HISB,572,HISB2007
USGS,06915000,2007-04-30,2007,HISB,310,HISB2007
USGS,06915000,2007-05-01,2007,HISB,68,HISB2007
USGS,06915000,2007-05-02,2007,HISB,92.1,HISB2007
USGS,06915000,2007-05-03,2007,HISB,68.9,HISB2007
USGS,06915000,2007-05-04,2007,HISB,65.1,HISB2007
USGS,06915000,2007-05-05,2007,HISB,63.7,HISB2007
USGS,06915000,2007-05-06,2007,HISB,70,HISB2007
USGS,06915000,2007-05-07,2007,HISB,70,HISB2007
USGS,06915000,2007-05-08,2007,HISB,32.8,HISB2007
USGS,06915000,2007-05-09,2007,HISB,26.9,HISB2007
USGS,06915000,2007-05-10,2007,HISB,26.1,HISB2007
USGS,06915000,2007-05-11,2007,HISB,25.4,HISB2007
USGS,06915000,2007-05-12,2007,HISB,24.8,HISB2007
USGS,06915000,2007-05-13,2007,HISB,24.3,HISB2007
USGS,06915000,2007-05-14,2007,HISB,400,HISB2007
USGS,06915000,2007-05-15,2007,HISB,1310,HISB2007
USGS,06915000,2007-05-16,2007,HISB,1620,HISB2007
USGS,06915000,2007-05-17,2007,HISB,1340,HISB2007
USGS,06915000,2007-05-18,2007,HISB,602,HISB2007
USGS,06915000,2007-05-19,2007,HISB,205,HISB2007
USGS,06915000,2007-05-20,2007,HISB,205,HISB2007
USGS,06915000,2007-05-21,2007,HISB,204,HISB2007
USGS,06915000,2007-05-22,2007,HISB,203,HISB2007
USGS,06915000,2007-05-23,2007,HISB,204,HISB2007
USGS,06915000,2007-05-24,2007,HISB,204,HISB2007
USGS,06915000,2007-05-25,2007,HISB,204,HISB2007
USGS,06915000,2007-05-26,2007,HISB,204,HISB2007
USGS,06915000,2007-05-27,2007,HISB,205,HISB2007
USGS,06915000,2007-05-28,2007,HISB,205,HISB2007
USGS,06915000,2007-05-29,2007,HISB,373,HISB2007
USGS,06915000,2007-05-30,2007,HISB,497,HISB2007
USGS,06915000,2007-05-31,2007,HISB,496,HISB2007
USGS,06915000,2007-06-01,2007,HISB,212,HISB2007
USGS,06915000,2007-06-02,2007,HISB,19.1,HISB2007
USGS,06915000,2007-06-03,2007,HISB,17.6,HISB2007
USGS,06915000,2007-06-04,2007,HISB,65.2,HISB2007
USGS,06915000,2007-06-05,2007,HISB,213,HISB2007
USGS,06915000,2007-06-06,2007,HISB,213,HISB2007
USGS,06915000,2007-06-07,2007,HISB,213,HISB2007
USGS,06915000,2007-06-08,2007,HISB,380,HISB2007
USGS,06915000,2007-06-09,2007,HISB,493,HISB2007
USGS,06915000,2007-06-10,2007,HISB,492,HISB2007
USGS,06915000,2007-06-11,2007,HISB,492,HISB2007
USGS,06915000,2007-06-12,2007,HISB,487,HISB2007
USGS,06915000,2007-06-13,2007,HISB,300,HISB2007
USGS,06915000,2007-06-14,2007,HISB,166,HISB2007
USGS,06915000,2007-06-15,2007,HISB,166,HISB2007
USGS,06915000,2007-06-16,2007,HISB,166,HISB2007
USGS,06915000,2007-06-17,2007,HISB,167,HISB2007
USGS,06915000,2007-06-18,2007,HISB,91.9,HISB2007
USGS,06915000,2007-06-19,2007,HISB,71.2,HISB2007
USGS,06915000,2007-06-20,2007,HISB,17.7,HISB2007
USGS,06915000,2007-06-21,2007,HISB,16.9,HISB2007
USGS,06915000,2007-06-22,2007,HISB,16.9,HISB2007
USGS,06915000,2007-06-23,2007,HISB,16.9,HISB2007
USGS,06915000,2007-06-24,2007,HISB,16.9,HISB2007
USGS,06915000,2007-06-25,2007,HISB,16.9,HISB2007
USGS,06915000,2007-06-26,2007,HISB,16.8,HISB2007
USGS,06915000,2007-06-27,2007,HISB,17.3,HISB2007
USGS,06915000,2007-06-28,2007,HISB,17,HISB2007
USGS,06915000,2007-06-29,2007,HISB,18,HISB2007
USGS,06915000,2007-06-30,2007,HISB,18,HISB2007
USGS,06915000,2007-07-01,2007,HISB,18,HISB2007
USGS,06915000,2007-07-02,2007,HISB,19,HISB2007
USGS,06915000,2007-07-03,2007,HISB,21.1,HISB2007
USGS,06915000,2007-07-04,2007,HISB,19.4,HISB2007
USGS,06915000,2007-07-05,2007,HISB,18.8,HISB2007
USGS,06915000,2007-07-06,2007,HISB,18.3,HISB2007
USGS,06915000,2007-07-07,2007,HISB,17.9,HISB2007
USGS,06915000,2007-07-08,2007,HISB,17.8,HISB2007
USGS,06915000,2007-07-09,2007,HISB,17.9,HISB2007
USGS,06915000,2007-07-10,2007,HISB,17.8,HISB2007
USGS,06915000,2007-07-11,2007,HISB,17.6,HISB2007
USGS,06915000,2007-07-12,2007,HISB,17.8,HISB2007
USGS,06915000,2007-07-13,2007,HISB,117,HISB2007
USGS,06915000,2007-07-14,2007,HISB,190,HISB2007
USGS,06915000,2007-07-15,2007,HISB,190,HISB2007
USGS,06915000,2007-07-16,2007,HISB,189,HISB2007
USGS,06915000,2007-07-17,2007,HISB,189,HISB2007
USGS,06915000,2007-07-18,2007,HISB,189,HISB2007
USGS,06915000,2007-07-19,2007,HISB,578,HISB2007
USGS,06915000,2007-07-20,2007,HISB,1480,HISB2007
USGS,06915000,2007-07-21,2007,HISB,1820,HISB2007
USGS,06915000,2007-07-22,2007,HISB,1790,HISB2007
USGS,06915000,2007-07-23,2007,HISB,1790,HISB2007
USGS,06915000,2007-07-24,2007,HISB,1770,HISB2007
USGS,06915000,2007-07-25,2007,HISB,1500,HISB2007
USGS,06915000,2007-07-26,2007,HISB,1270,HISB2007
USGS,06915000,2007-07-27,2007,HISB,1080,HISB2007
USGS,06915000,2007-07-28,2007,HISB,833,HISB2007
USGS,06915000,2007-07-29,2007,HISB,823,HISB2007
USGS,06915000,2007-07-30,2007,HISB,501,HISB2007
USGS,06915000,2007-07-31,2007,HISB,70.7,HISB2007
USGS,06915000,2007-08-01,2007,HISB,16.9,HISB2007
USGS,06915000,2007-08-02,2007,HISB,16.8,HISB2007
USGS,06915000,2007-08-03,2007,HISB,16.9,HISB2007
USGS,06915000,2007-08-04,2007,HISB,16.9,HISB2007
USGS,06915000,2007-08-05,2007,HISB,17.2,HISB2007
USGS,06915000,2007-08-06,2007,HISB,17.3,HISB2007
USGS,06915000,2007-08-07,2007,HISB,17.3,HISB2007
USGS,06915000,2007-08-08,2007,HISB,18.8,HISB2007
USGS,06915000,2007-08-09,2007,HISB,20.3,HISB2007
USGS,06915000,2007-08-10,2007,HISB,19.8,HISB2007
USGS,06915000,2007-08-11,2007,HISB,20,HISB2007
USGS,06915000,2007-08-12,2007,HISB,19.8,HISB2007
USGS,06915000,2007-08-13,2007,HISB,19.8,HISB2007
USGS,06915000,2007-08-14,2007,HISB,19.8,HISB2007
USGS,06915000,2007-08-15,2007,HISB,19.8,HISB2007
USGS,06915000,2007-08-16,2007,HISB,19.9,HISB2007
USGS,06915000,2007-08-17,2007,HISB,19.7,HISB2007
USGS,06915000,2007-08-18,2007,HISB,19.7,HISB2007
USGS,06915000,2007-08-19,2007,HISB,19.8,HISB2007
USGS,06915000,2007-08-20,2007,HISB,19.8,HISB2007
USGS,06915000,2007-08-21,2007,HISB,19.7,HISB2007
USGS,06915000,2007-08-22,2007,HISB,19.9,HISB2007
USGS,06915000,2007-08-23,2007,HISB,19.7,HISB2007
USGS,06915000,2007-08-24,2007,HISB,19.7,HISB2007
USGS,06915000,2007-08-25,2007,HISB,19.5,HISB2007
USGS,06915000,2007-08-26,2007,HISB,19.6,HISB2007
USGS,06915000,2007-08-27,2007,HISB,19.5,HISB2007
USGS,06915000,2007-08-28,2007,HISB,19.6,HISB2007
USGS,06915000,2007-08-29,2007,HISB,19.6,HISB2007
USGS,06915000,2007-08-30,2007,HISB,19.6,HISB2007
USGS,06915000,2007-08-31,2007,HISB,19.6,HISB2007
USGS,06915000,2007-09-01,2007,HISB,19.7,HISB2007
USGS,06915000,2007-09-02,2007,HISB,19.5,HISB2007
USGS,06915000,2007-09-03,2007,HISB,19.6,HISB2007
USGS,06915000,2007-09-04,2007,HISB,19.6,HISB2007
USGS,06915000,2007-09-05,2007,HISB,19.7,HISB2007
USGS,06915000,2007-09-06,2007,HISB,19.7,HISB2007
USGS,06915000,2007-09-07,2007,HISB,20.7,HISB2007
USGS,06915000,2007-09-08,2007,HISB,19.8,HISB2007
USGS,06915000,2007-09-09,2007,HISB,19.6,HISB2007
USGS,06915000,2007-09-10,2007,HISB,19.7,HISB2007
USGS,06915000,2007-09-11,2007,HISB,19.6,HISB2007
USGS,06915000,2007-09-12,2007,HISB,19.8,HISB2007
USGS,06915000,2007-09-13,2007,HISB,19.7,HISB2007
USGS,06915000,2007-09-14,2007,HISB,19.8,HISB2007
USGS,06915000,2007-09-15,2007,HISB,20.2,HISB2007
USGS,06915000,2007-09-16,2007,HISB,19.7,HISB2007
USGS,06915000,2007-09-17,2007,HISB,19.8,HISB2007
USGS,06915000,2007-09-18,2007,HISB,20.1,HISB2007
USGS,06915000,2007-09-19,2007,HISB,20.4,HISB2007
USGS,06915000,2007-09-20,2007,HISB,20,HISB2007
USGS,06915000,2007-09-21,2007,HISB,20.1,HISB2007
USGS,06915000,2007-09-22,2007,HISB,20,HISB2007
USGS,06915000,2007-09-23,2007,HISB,20.1,HISB2007
USGS,06915000,2007-09-24,2007,HISB,20.7,HISB2007
USGS,06915000,2007-09-25,2007,HISB,21.3,HISB2007
USGS,06915000,2007-09-26,2007,HISB,20.8,HISB2007
USGS,06915000,2007-09-27,2007,HISB,20.8,HISB2007
USGS,06915000,2007-09-28,2007,HISB,20.7,HISB2007
USGS,06915000,2007-09-29,2007,HISB,20.7,HISB2007
USGS,06915000,2007-09-30,2007,HISB,20.6,HISB2007
USGS,06915000,2007-10-01,2007,HISB,15.5,HISB2007
USGS,06915000,2007-10-02,2007,HISB,10.9,HISB2007
USGS,06915000,2007-10-03,2007,HISB,10.4,HISB2007
USGS,06915000,2007-10-04,2007,HISB,10.1,HISB2007
USGS,06915000,2007-10-05,2007,HISB,9.89,HISB2007
USGS,06915000,2007-10-06,2007,HISB,10.4,HISB2007
USGS,06915000,2007-10-07,2007,HISB,10.5,HISB2007
USGS,06915000,2007-10-08,2007,HISB,10.7,HISB2007
USGS,06915000,2007-10-09,2007,HISB,10.3,HISB2007
USGS,06915000,2007-10-10,2007,HISB,10.5,HISB2007
USGS,06915000,2007-10-11,2007,HISB,10.6,HISB2007
USGS,06915000,2007-10-12,2007,HISB,10.6,HISB2007
USGS,06915000,2007-10-13,2007,HISB,13.1,HISB2007
USGS,06915000,2007-10-14,2007,HISB,10.9,HISB2007
USGS,06915000,2007-10-15,2007,HISB,11.2,HISB2007
USGS,06915000,2007-10-16,2007,HISB,10.6,HISB2007
USGS,06915000,2007-10-17,2007,HISB,29.9,HISB2007
USGS,06915000,2007-10-18,2007,HISB,15.6,HISB2007
USGS,06915000,2007-10-19,2007,HISB,10.7,HISB2007
USGS,06915000,2007-10-20,2007,HISB,10.7,HISB2007
USGS,06915000,2007-10-21,2007,HISB,11.3,HISB2007
USGS,06915000,2007-10-22,2007,HISB,94.8,HISB2007
USGS,06915000,2007-10-23,2007,HISB,190,HISB2007
USGS,06915000,2007-10-24,2007,HISB,214,HISB2007
USGS,06915000,2007-10-25,2007,HISB,181,HISB2007
USGS,06915000,2007-10-26,2007,HISB,104,HISB2007
USGS,06915000,2007-10-27,2007,HISB,104,HISB2007
USGS,06915000,2007-10-28,2007,HISB,105,HISB2007
USGS,06915000,2007-10-29,2007,HISB,105,HISB2007
USGS,06915000,2007-10-30,2007,HISB,56,HISB2007
USGS,06915000,2007-10-31,2007,HISB,20.6,HISB2007
USGS,06915000,2024-03-01,2024,HISB,10.5,HISB2024
USGS,06915000,2024-03-02,2024,HISB,12.1,HISB2024
USGS,06915000,2024-03-03,2024,HISB,12.2,HISB2024
USGS,06915000,2024-03-04,2024,HISB,11.6,HISB2024
USGS,06915000,2024-03-05,2024,HISB,11.7,HISB2024
USGS,06915000,2024-03-06,2024,HISB,12.3,HISB2024
USGS,06915000,2024-03-07,2024,HISB,13,HISB2024
USGS,06915000,2024-03-08,2024,HISB,12.1,HISB2024
USGS,06915000,2024-03-09,2024,HISB,11.6,HISB2024
USGS,06915000,2024-03-10,2024,HISB,12.1,HISB2024
USGS,06915000,2024-03-11,2024,HISB,12.3,HISB2024
USGS,06915000,2024-03-12,2024,HISB,12.3,HISB2024
USGS,06915000,2024-03-13,2024,HISB,12.3,HISB2024
USGS,06915000,2024-03-14,2024,HISB,12.3,HISB2024
USGS,06915000,2024-03-15,2024,HISB,12.9,HISB2024
USGS,06915000,2024-03-16,2024,HISB,13.2,HISB2024
USGS,06915000,2024-03-17,2024,HISB,12.9,HISB2024
USGS,06915000,2024-03-18,2024,HISB,12.8,HISB2024
USGS,06915000,2024-03-19,2024,HISB,13.2,HISB2024
USGS,06915000,2024-03-20,2024,HISB,13.6,HISB2024
USGS,06915000,2024-03-21,2024,HISB,14.2,HISB2024
USGS,06915000,2024-03-22,2024,HISB,13.6,HISB2024
USGS,06915000,2024-03-23,2024,HISB,14.3,HISB2024
USGS,06915000,2024-03-24,2024,HISB,15.2,HISB2024
USGS,06915000,2024-03-25,2024,HISB,15,HISB2024
USGS,06915000,2024-03-26,2024,HISB,14.4,HISB2024
USGS,06915000,2024-03-27,2024,HISB,14.2,HISB2024
USGS,06915000,2024-03-28,2024,HISB,14.7,HISB2024
USGS,06915000,2024-03-29,2024,HISB,15.2,HISB2024
USGS,06915000,2024-03-30,2024,HISB,14.6,HISB2024
USGS,06915000,2024-03-31,2024,HISB,15.6,HISB2024
USGS,06915000,2024-04-01,2024,HISB,15.5,HISB2024
USGS,06915000,2024-04-02,2024,HISB,14.1,HISB2024
USGS,06915000,2024-04-03,2024,HISB,13.7,HISB2024
USGS,06915000,2024-04-04,2024,HISB,14.2,HISB2024
USGS,06915000,2024-04-05,2024,HISB,14.7,HISB2024
USGS,06915000,2024-04-06,2024,HISB,15.4,HISB2024
USGS,06915000,2024-04-07,2024,HISB,14.4,HISB2024
USGS,06915000,2024-04-08,2024,HISB,14.1,HISB2024
USGS,06915000,2024-04-09,2024,HISB,14.2,HISB2024
USGS,06915000,2024-04-10,2024,HISB,14.3,HISB2024
USGS,06915000,2024-04-11,2024,HISB,13,HISB2024
USGS,06915000,2024-04-12,2024,HISB,14.1,HISB2024
