impd,date,month,year,cfs
MESB,2016-10-15,10,2016,25
MESB,2016-10-16,10,2016,24
MESB,2016-10-17,10,2016,24
MESB,2016-10-18,10,2016,24
MESB,2016-10-19,10,2016,24
MESB,2016-10-20,10,2016,24
MESB,2016-10-21,10,2016,24
MESB,2016-10-22,10,2016,24
MESB,2016-10-23,10,2016,24
MESB,2016-10-24,10,2016,24
MESB,2016-10-25,10,2016,24
MESB,2016-10-26,10,2016,26
MESB,2016-10-27,10,2016,24
MESB,2016-10-28,10,2016,24
MESB,2016-10-29,10,2016,25
MESB,2016-10-30,10,2016,25
MESB,2016-10-31,10,2016,24
MISB,2000-03-01,3,2000,1020
MISB,2000-03-02,3,2000,997
MISB,2000-03-03,3,2000,883
MISB,2000-03-04,3,2000,535
MISB,2000-03-05,3,2000,523
MISB,2000-03-06,3,2000,514
MISB,2000-03-07,3,2000,509
MISB,2000-03-08,3,2000,384
MISB,2000-03-09,3,2000,189
MISB,2000-03-10,3,2000,187
MISB,2000-03-11,3,2000,182
MISB,2000-03-12,3,2000,181
MISB,2000-03-13,3,2000,177
MISB,2000-03-14,3,2000,175
MISB,2000-03-15,3,2000,176
MISB,2000-03-16,3,2000,174
MISB,2000-03-17,3,2000,176
MISB,2000-03-18,3,2000,175
MISB,2000-03-19,3,2000,173
MISB,2000-03-20,3,2000,169
MISB,2000-03-21,3,2000,163
MISB,2000-03-22,3,2000,161
MISB,2000-03-23,3,2000,166
MISB,2000-03-24,3,2000,161
MISB,2000-03-25,3,2000,162
MISB,2000-03-26,3,2000,229
MISB,2000-03-27,3,2000,164
MISB,2000-03-28,3,2000,155
MISB,2000-03-29,3,2000,155
MISB,2000-03-30,3,2000,153
MISB,2000-03-31,3,2000,154
MISB,2000-04-01,4,2000,154
MISB,2000-04-02,4,2000,150
MISB,2000-04-03,4,2000,148
MISB,2000-04-04,4,2000,148
MISB,2000-04-05,4,2000,147
MISB,2000-04-06,4,2000,146
MISB,2000-04-07,4,2000,143
MISB,2000-04-08,4,2000,142
MISB,2000-04-09,4,2000,141
MISB,2000-04-10,4,2000,141
MISB,2000-04-11,4,2000,126
MISB,2000-04-12,4,2000,94
MISB,2000-04-13,4,2000,93
MISB,2000-04-14,4,2000,84
MISB,2000-04-15,4,2000,57
MISB,2000-04-16,4,2000,55
MISB,2000-04-17,4,2000,46
MISB,2000-04-18,4,2000,42
MISB,2000-04-19,4,2000,39
MISB,2000-04-20,4,2000,37
MISB,2000-04-21,4,2000,37
MISB,2000-04-22,4,2000,37
MISB,2000-04-23,4,2000,39
MISB,2000-04-24,4,2000,37
MISB,2000-04-25,4,2000,37
MISB,2000-04-26,4,2000,36
MISB,2000-04-27,4,2000,36
MISB,2000-04-28,4,2000,36
MISB,2000-04-29,4,2000,36
MISB,2000-04-30,4,2000,37
MISB,2000-05-01,5,2000,36
MISB,2000-05-02,5,2000,36
MISB,2000-05-03,5,2000,36
MISB,2000-05-04,5,2000,36
MISB,2000-05-05,5,2000,37
MISB,2000-05-06,5,2000,37
MISB,2000-05-07,5,2000,37
MISB,2000-05-08,5,2000,36
MISB,2000-05-09,5,2000,36
MISB,2000-05-10,5,2000,36
MISB,2000-05-11,5,2000,36
MISB,2000-05-12,5,2000,35
MISB,2000-05-13,5,2000,35
MISB,2000-05-14,5,2000,36
MISB,2000-05-15,5,2000,36
MISB,2000-05-16,5,2000,36
MISB,2000-05-17,5,2000,37
MISB,2000-05-18,5,2000,36
MISB,2000-05-19,5,2000,36
MISB,2000-05-20,5,2000,37
MISB,2000-05-21,5,2000,37
MISB,2000-05-22,5,2000,37
MISB,2000-05-23,5,2000,37
MISB,2000-05-24,5,2000,37
MISB,2000-05-25,5,2000,37
MISB,2000-05-26,5,2000,44
MISB,2000-05-27,5,2000,38
MISB,2000-05-28,5,2000,37
MISB,2000-05-29,5,2000,37
MISB,2000-05-30,5,2000,37
MISB,2000-05-31,5,2000,37
MISB,2000-06-01,6,2000,40
MISB,2000-06-02,6,2000,38
MISB,2000-06-03,6,2000,39
MISB,2000-06-04,6,2000,39
MISB,2000-06-05,6,2000,39
MISB,2000-06-06,6,2000,40
MISB,2000-06-07,6,2000,40
MISB,2000-06-08,6,2000,41
MISB,2000-06-09,6,2000,42
MISB,2000-06-10,6,2000,42
MISB,2000-06-11,6,2000,42
MISB,2000-06-12,6,2000,41
MISB,2000-06-13,6,2000,48
MISB,2000-06-14,6,2000,61
MISB,2000-06-15,6,2000,60
MISB,2000-06-16,6,2000,60
MISB,2000-06-17,6,2000,60
MISB,2000-06-18,6,2000,59
MISB,2000-06-19,6,2000,59
MISB,2000-06-20,6,2000,111
MISB,2000-06-21,6,2000,73
MISB,2000-06-22,6,2000,74
MISB,2000-06-23,6,2000,77
MISB,2000-06-24,6,2000,77
MISB,2000-06-25,6,2000,80
MISB,2000-06-26,6,2000,89
MISB,2000-06-27,6,2000,75
MISB,2000-06-28,6,2000,75
MISB,2000-06-29,6,2000,76
MISB,2000-06-30,6,2000,76
MISB,2000-07-01,7,2000,75
MISB,2000-07-02,7,2000,75
MISB,2000-07-03,7,2000,76
MISB,2000-07-04,7,2000,87
MISB,2000-07-05,7,2000,75
MISB,2000-07-06,7,2000,75
MISB,2000-07-07,7,2000,75
MISB,2000-07-08,7,2000,74
MISB,2000-07-09,7,2000,74
MISB,2000-07-10,7,2000,75
MISB,2000-07-11,7,2000,75
MISB,2000-07-12,7,2000,75
MISB,2000-07-13,7,2000,74
MISB,2000-07-14,7,2000,75
MISB,2000-07-15,7,2000,77
MISB,2000-07-16,7,2000,77
MISB,2000-07-17,7,2000,77
MISB,2000-07-18,7,2000,77
MISB,2000-07-19,7,2000,79
MISB,2000-07-20,7,2000,75
MISB,2000-07-21,7,2000,78
MISB,2000-07-22,7,2000,78
MISB,2000-07-23,7,2000,79
MISB,2000-07-24,7,2000,79
MISB,2000-07-25,7,2000,79
MISB,2000-07-26,7,2000,79
MISB,2000-07-27,7,2000,79
MISB,2000-07-28,7,2000,83
MISB,2000-07-29,7,2000,79
MISB,2000-07-30,7,2000,80
MISB,2000-07-31,7,2000,80
MISB,2000-08-01,8,2000,81
MISB,2000-08-02,8,2000,81
MISB,2000-08-03,8,2000,81
MISB,2000-08-04,8,2000,82
MISB,2000-08-05,8,2000,81
MISB,2000-08-06,8,2000,81
MISB,2000-08-07,8,2000,81
MISB,2000-08-08,8,2000,81
MISB,2000-08-09,8,2000,82
MISB,2000-08-10,8,2000,83
MISB,2000-08-11,8,2000,83
MISB,2000-08-12,8,2000,83
MISB,2000-08-13,8,2000,83
MISB,2000-08-14,8,2000,84
MISB,2000-08-15,8,2000,83
MISB,2000-08-16,8,2000,82
MISB,2000-08-17,8,2000,83
MISB,2000-08-18,8,2000,83
MISB,2000-08-19,8,2000,84
MISB,2000-08-20,8,2000,85
MISB,2000-08-21,8,2000,85
MISB,2000-08-22,8,2000,85
MISB,2000-08-23,8,2000,85
MISB,2000-08-24,8,2000,78
MISB,2000-08-25,8,2000,84
MISB,2000-08-26,8,2000,85
MISB,2000-08-27,8,2000,85
MISB,2000-08-28,8,2000,673
MISB,2000-08-29,8,2000,86
MISB,2000-08-30,8,2000,78
MISB,2000-08-31,8,2000,74
MISB,2000-09-01,9,2000,74
MISB,2000-09-02,9,2000,73
MISB,2000-09-03,9,2000,73
MISB,2000-09-04,9,2000,73
MISB,2000-09-05,9,2000,73
MISB,2000-09-06,9,2000,73
MISB,2000-09-07,9,2000,72
MISB,2000-09-08,9,2000,72
MISB,2000-09-09,9,2000,72
MISB,2000-09-10,9,2000,72
MISB,2000-09-11,9,2000,72
MISB,2000-09-12,9,2000,64
MISB,2000-09-13,9,2000,77
MISB,2000-09-14,9,2000,77
MISB,2000-09-15,9,2000,77
MISB,2000-09-16,9,2000,77
MISB,2000-09-17,9,2000,78
MISB,2000-09-18,9,2000,77
MISB,2000-09-19,9,2000,77
MISB,2000-09-20,9,2000,77
MISB,2000-09-21,9,2000,77
MISB,2000-09-22,9,2000,77
MISB,2000-09-23,9,2000,78
MISB,2000-09-24,9,2000,78
MISB,2000-09-25,9,2000,75
MISB,2000-09-26,9,2000,75
MISB,2000-09-27,9,2000,75
MISB,2000-09-28,9,2000,75
MISB,2000-09-29,9,2000,75
MISB,2000-09-30,9,2000,75
MISB,2000-10-01,10,2000,82
MISB,2000-10-02,10,2000,83
MISB,2000-10-03,10,2000,83
MISB,2000-10-04,10,2000,82
MISB,2000-10-05,10,2000,84
MISB,2000-10-06,10,2000,80
MISB,2000-10-07,10,2000,81
MISB,2000-10-08,10,2000,81
MISB,2000-10-09,10,2000,81
MISB,2000-10-10,10,2000,82
MISB,2000-10-11,10,2000,83
MISB,2000-10-12,10,2000,78
MISB,2000-10-13,10,2000,75
MISB,2000-10-14,10,2000,73
MISB,2000-10-15,10,2000,72
MISB,2000-10-16,10,2000,71
MISB,2000-10-17,10,2000,70
MISB,2000-10-18,10,2000,71
MISB,2000-10-19,10,2000,71
MISB,2000-10-20,10,2000,71
MISB,2000-10-21,10,2000,70
MISB,2000-10-22,10,2000,71
MISB,2000-10-23,10,2000,69
MISB,2000-10-24,10,2000,56
MISB,2000-10-25,10,2000,39
MISB,2000-10-26,10,2000,36
MISB,2000-10-27,10,2000,47
MISB,2000-10-28,10,2000,51
MISB,2000-10-29,10,2000,49
MISB,2000-10-30,10,2000,47
MISB,2000-10-31,10,2000,47
MRSB,2001-03-01,3,2001,3
MRSB,2001-03-02,3,2001,3
MRSB,2001-03-03,3,2001,2
MRSB,2001-03-04,3,2001,3
MRSB,2001-03-05,3,2001,3
MRSB,2001-03-06,3,2001,3
MRSB,2001-03-07,3,2001,3
MRSB,2001-03-08,3,2001,3
MRSB,2001-03-09,3,2001,2
MRSB,2001-03-10,3,2001,2
MRSB,2001-03-11,3,2001,3
MRSB,2001-03-12,3,2001,3
MRSB,2001-03-13,3,2001,3
MRSB,2001-03-14,3,2001,3
MRSB,2001-03-15,3,2001,3
MRSB,2001-03-16,3,2001,3
MRSB,2001-03-17,3,2001,3
MRSB,2001-03-18,3,2001,3
MRSB,2001-03-19,3,2001,4
MRSB,2001-03-20,3,2001,4
MRSB,2001-03-21,3,2001,4
MRSB,2001-03-22,3,2001,4
MRSB,2001-03-23,3,2001,4
MRSB,2001-03-24,3,2001,5
MRSB,2001-03-25,3,2001,5
MRSB,2001-03-26,3,2001,4
MRSB,2001-03-27,3,2001,4
MRSB,2001-03-28,3,2001,4
MRSB,2001-03-29,3,2001,4
MRSB,2001-03-30,3,2001,5
MRSB,2001-03-31,3,2001,5
MRSB,2001-04-01,4,2001,5
MRSB,2001-04-02,4,2001,5
MRSB,2001-04-03,4,2001,9
MRSB,2001-04-04,4,2001,5
MRSB,2001-04-05,4,2001,4
MRSB,2001-04-06,4,2001,4
MRSB,2001-04-07,4,2001,4
MRSB,2001-04-08,4,2001,4
MRSB,2001-04-09,4,2001,4
MRSB,2001-04-10,4,2001,4
MRSB,2001-04-11,4,2001,5
MRSB,2001-04-12,4,2001,4
MRSB,2001-04-13,4,2001,4
MRSB,2001-04-14,4,2001,4
MRSB,2001-04-15,4,2001,4
MRSB,2001-04-16,4,2001,4
MRSB,2001-04-17,4,2001,4
MRSB,2001-04-18,4,2001,4
MRSB,2001-04-19,4,2001,4
MRSB,2001-04-20,4,2001,4
MRSB,2001-04-21,4,2001,5
MRSB,2001-04-22,4,2001,5
MRSB,2001-04-23,4,2001,6
MRSB,2001-04-24,4,2001,5
MRSB,2001-04-25,4,2001,5
MRSB,2001-04-26,4,2001,5
MRSB,2001-04-27,4,2001,5
MRSB,2001-04-28,4,2001,5
MRSB,2001-04-29,4,2001,5
MRSB,2001-04-30,4,2001,4
MRSB,2001-05-01,5,2001,6
MRSB,2001-05-02,5,2001,8
MRSB,2001-05-03,5,2001,8
MRSB,2001-05-04,5,2001,8
MRSB,2001-05-05,5,2001,8
MRSB,2001-05-06,5,2001,8
MRSB,2001-05-07,5,2001,7
MRSB,2001-05-08,5,2001,7
MRSB,2001-05-09,5,2001,7
MRSB,2001-05-10,5,2001,7
MRSB,2001-05-11,5,2001,7
MRSB,2001-05-12,5,2001,7
MRSB,2001-05-13,5,2001,7
MRSB,2001-05-14,5,2001,7
MRSB,2001-05-15,5,2001,7
MRSB,2001-05-16,5,2001,7
MRSB,2001-05-17,5,2001,7
MRSB,2001-05-18,5,2001,7
MRSB,2001-05-19,5,2001,7
MRSB,2001-05-20,5,2001,7
MRSB,2001-05-21,5,2001,7
MRSB,2001-05-22,5,2001,7
MRSB,2001-05-23,5,2001,7
MRSB,2001-05-24,5,2001,7
MRSB,2001-05-25,5,2001,7
MRSB,2001-05-26,5,2001,6
MRSB,2001-05-27,5,2001,6
MRSB,2001-05-28,5,2001,6
MRSB,2001-05-29,5,2001,6
MRSB,2001-05-30,5,2001,7
MRSB,2001-05-31,5,2001,7
MRSB,2001-06-01,6,2001,7
MRSB,2001-06-02,6,2001,7
MRSB,2001-06-03,6,2001,7
MRSB,2001-06-04,6,2001,7
MRSB,2001-06-05,6,2001,7
MRSB,2001-06-06,6,2001,7
MRSB,2001-06-07,6,2001,7
MRSB,2001-06-08,6,2001,8
MRSB,2001-06-09,6,2001,7
MRSB,2001-06-10,6,2001,7
MRSB,2001-06-11,6,2001,7
MRSB,2001-06-12,6,2001,7
MRSB,2001-06-13,6,2001,7
MRSB,2001-06-14,6,2001,8
MRSB,2001-06-15,6,2001,7
MRSB,2001-06-16,6,2001,7
MRSB,2001-06-17,6,2001,7
MRSB,2001-06-18,6,2001,7
MRSB,2001-06-19,6,2001,7
MRSB,2001-06-20,6,2001,8
MRSB,2001-06-21,6,2001,8
MRSB,2001-06-22,6,2001,325
MRSB,2001-06-23,6,2001,553
MRSB,2001-06-24,6,2001,551
MRSB,2001-06-25,6,2001,204
MRSB,2001-06-26,6,2001,10
MRSB,2001-06-27,6,2001,10
MRSB,2001-06-28,6,2001,10
MRSB,2001-06-29,6,2001,10
MRSB,2001-06-30,6,2001,10
MRSB,2001-07-01,7,2001,10
MRSB,2001-07-02,7,2001,10
MRSB,2001-07-03,7,2001,10
MRSB,2001-07-04,7,2001,10
MRSB,2001-07-05,7,2001,9
MRSB,2001-07-06,7,2001,9
MRSB,2001-07-07,7,2001,8
MRSB,2001-07-08,7,2001,8
MRSB,2001-07-09,7,2001,11
MRSB,2001-07-10,7,2001,12
MRSB,2001-07-11,7,2001,12
MRSB,2001-07-12,7,2001,11
MRSB,2001-07-13,7,2001,11
MRSB,2001-07-14,7,2001,12
MRSB,2001-07-15,7,2001,11
MRSB,2001-07-16,7,2001,11
MRSB,2001-07-17,7,2001,11
MRSB,2001-07-18,7,2001,10
MRSB,2001-07-19,7,2001,11
MRSB,2001-07-20,7,2001,11
MRSB,2001-07-21,7,2001,11
MRSB,2001-07-22,7,2001,10
MRSB,2001-07-23,7,2001,10
MRSB,2001-07-24,7,2001,11
MRSB,2001-07-25,7,2001,11
MRSB,2001-07-26,7,2001,13
MRSB,2001-07-27,7,2001,11
MRSB,2001-07-28,7,2001,11
MRSB,2001-07-29,7,2001,11
MRSB,2001-07-30,7,2001,11
MRSB,2001-07-31,7,2001,11
MRSB,2001-08-01,8,2001,11
MRSB,2001-08-02,8,2001,11
MRSB,2001-08-03,8,2001,11
MRSB,2001-08-04,8,2001,11
MRSB,2001-08-05,8,2001,11
MRSB,2001-08-06,8,2001,11
MRSB,2001-08-07,8,2001,10
MRSB,2001-08-08,8,2001,11
MRSB,2001-08-09,8,2001,10
MRSB,2001-08-10,8,2001,10
MRSB,2001-08-11,8,2001,10
MRSB,2001-08-12,8,2001,10
MRSB,2001-08-13,8,2001,10
MRSB,2001-08-14,8,2001,10
MRSB,2001-08-15,8,2001,10
MRSB,2001-08-16,8,2001,11
MRSB,2001-08-17,8,2001,11
MRSB,2001-08-18,8,2001,11
MRSB,2001-08-19,8,2001,10
MRSB,2001-08-20,8,2001,10
MRSB,2001-08-21,8,2001,10
MRSB,2001-08-22,8,2001,11
MRSB,2001-08-23,8,2001,11
MRSB,2001-08-24,8,2001,12
MRSB,2001-08-25,8,2001,11
MRSB,2001-08-26,8,2001,11
MRSB,2001-08-27,8,2001,11
MRSB,2001-08-28,8,2001,11
MRSB,2001-08-29,8,2001,11
MRSB,2001-08-30,8,2001,11
MRSB,2001-08-31,8,2001,11
MRSB,2001-09-01,9,2001,11
MRSB,2001-09-02,9,2001,11
MRSB,2001-09-03,9,2001,11
MRSB,2001-09-04,9,2001,10
MRSB,2001-09-05,9,2001,10
MRSB,2001-09-06,9,2001,10
MRSB,2001-09-07,9,2001,10
MRSB,2001-09-08,9,2001,10
MRSB,2001-09-09,9,2001,10
MRSB,2001-09-10,9,2001,10
MRSB,2001-09-11,9,2001,10
MRSB,2001-09-12,9,2001,10
MRSB,2001-09-13,9,2001,10
MRSB,2001-09-14,9,2001,9
MRSB,2001-09-15,9,2001,9
MRSB,2001-09-16,9,2001,9
MRSB,2001-09-17,9,2001,10
MRSB,2001-09-18,9,2001,12
MRSB,2001-09-19,9,2001,12
MRSB,2001-09-20,9,2001,12
MRSB,2001-09-21,9,2001,11
MRSB,2001-09-22,9,2001,11
MRSB,2001-09-23,9,2001,11
MRSB,2001-09-24,9,2001,11
MRSB,2001-09-25,9,2001,11
MRSB,2001-09-26,9,2001,10
MRSB,2001-09-27,9,2001,10
MRSB,2001-09-28,9,2001,10
MRSB,2001-09-29,9,2001,10
MRSB,2001-09-30,9,2001,10
MRSB,2001-10-01,10,2001,10
MRSB,2001-10-02,10,2001,9
MRSB,2001-10-03,10,2001,9
MRSB,2001-10-04,10,2001,10
MRSB,2001-10-05,10,2001,10
MRSB,2001-10-06,10,2001,9
MRSB,2001-10-07,10,2001,8
MRSB,2001-10-08,10,2001,8
MRSB,2001-10-09,10,2001,8
MRSB,2001-10-10,10,2001,8
MRSB,2001-10-11,10,2001,7
MRSB,2001-10-12,10,2001,7
MRSB,2001-10-13,10,2001,8
MRSB,2001-10-14,10,2001,7
MRSB,2001-10-15,10,2001,7
MRSB,2001-10-16,10,2001,6
MRSB,2001-10-17,10,2001,6
MRSB,2001-10-18,10,2001,6
MRSB,2001-10-19,10,2001,6
MRSB,2001-10-20,10,2001,6
MRSB,2001-10-21,10,2001,6
MRSB,2001-10-22,10,2001,6
MRSB,2001-10-23,10,2001,7
MRSB,2001-10-24,10,2001,10
MRSB,2001-10-25,10,2001,9
MRSB,2001-10-26,10,2001,8
MRSB,2001-10-27,10,2001,7
MRSB,2001-10-28,10,2001,7
MRSB,2001-10-29,10,2001,7
MRSB,2001-10-30,10,2001,7
MRSB,2001-10-31,10,2001,7
MRSB,2008-03-01,3,2008,0
MRSB,2008-03-02,3,2008,1
MRSB,2008-03-03,3,2008,352
MRSB,2008-03-04,3,2008,815
MRSB,2008-03-05,3,2008,810
MRSB,2008-03-06,3,2008,803
MRSB,2008-03-07,3,2008,405
MRSB,2008-03-08,3,2008,82
MRSB,2008-03-09,3,2008,81
MRSB,2008-03-10,3,2008,212
MRSB,2008-03-11,3,2008,292
MRSB,2008-03-12,3,2008,155
MRSB,2008-03-13,3,2008,33
MRSB,2008-03-14,3,2008,1
MRSB,2008-03-15,3,2008,1
MRSB,2008-03-16,3,2008,1
MRSB,2008-03-17,3,2008,1
MRSB,2008-03-18,3,2008,1
MRSB,2008-03-19,3,2008,1
MRSB,2008-03-20,3,2008,1
MRSB,2008-03-21,3,2008,1
MRSB,2008-03-22,3,2008,1
MRSB,2008-03-23,3,2008,1
MRSB,2008-03-24,3,2008,50
MRSB,2008-03-25,3,2008,80
MRSB,2008-03-26,3,2008,80
MRSB,2008-03-27,3,2008,80
MRSB,2008-03-28,3,2008,80
MRSB,2008-03-29,3,2008,80
MRSB,2008-03-30,3,2008,81
MRSB,2008-03-31,3,2008,33
MRSB,2008-04-01,4,2008,1
MRSB,2008-04-02,4,2008,1
MRSB,2008-04-03,4,2008,1
MRSB,2008-04-04,4,2008,1
MRSB,2008-04-05,4,2008,1
MRSB,2008-04-06,4,2008,1
MRSB,2008-04-07,4,2008,1
MRSB,2008-04-08,4,2008,1
MRSB,2008-04-09,4,2008,1
MRSB,2008-04-10,4,2008,47
MRSB,2008-04-11,4,2008,82
MRSB,2008-04-12,4,2008,81
MRSB,2008-04-13,4,2008,81
MRSB,2008-04-14,4,2008,160
MRSB,2008-04-15,4,2008,218
MRSB,2008-04-16,4,2008,207
MRSB,2008-04-17,4,2008,199
MRSB,2008-04-18,4,2008,198
MRSB,2008-04-19,4,2008,182
MRSB,2008-04-20,4,2008,179
MRSB,2008-04-21,4,2008,66
MRSB,2008-04-22,4,2008,2
MRSB,2008-04-23,4,2008,10
MRSB,2008-04-24,4,2008,420
MRSB,2008-04-25,4,2008,1820
MRSB,2008-04-26,4,2008,1610
MRSB,2008-04-27,4,2008,1570
MRSB,2008-04-28,4,2008,1040
MRSB,2008-04-29,4,2008,982
MRSB,2008-04-30,4,2008,1510
MRSB,2008-05-01,5,2008,891
MRSB,2008-05-02,5,2008,220
MRSB,2008-05-03,5,2008,217
MRSB,2008-05-04,5,2008,218
MRSB,2008-05-05,5,2008,766
MRSB,2008-05-06,5,2008,1520
MRSB,2008-05-07,5,2008,1200
MRSB,2008-05-08,5,2008,359
MRSB,2008-05-09,5,2008,6
MRSB,2008-05-10,5,2008,2
MRSB,2008-05-11,5,2008,2
MRSB,2008-05-12,5,2008,2
MRSB,2008-05-13,5,2008,29
MRSB,2008-05-14,5,2008,84
MRSB,2008-05-15,5,2008,84
MRSB,2008-05-16,5,2008,83
MRSB,2008-05-17,5,2008,83
MRSB,2008-05-18,5,2008,83
MRSB,2008-05-19,5,2008,314
MRSB,2008-05-20,5,2008,443
MRSB,2008-05-21,5,2008,428
MRSB,2008-05-22,5,2008,278
MRSB,2008-05-23,5,2008,47
MRSB,2008-05-24,5,2008,4
MRSB,2008-05-25,5,2008,4
MRSB,2008-05-26,5,2008,7
MRSB,2008-05-27,5,2008,8
MRSB,2008-05-28,5,2008,5
MRSB,2008-05-29,5,2008,5
MRSB,2008-05-30,5,2008,293
MRSB,2008-05-31,5,2008,559
MRSB,2008-06-01,6,2008,556
MRSB,2008-06-02,6,2008,554
MRSB,2008-06-03,6,2008,552
MRSB,2008-06-04,6,2008,553
MRSB,2008-06-05,6,2008,190
MRSB,2008-06-06,6,2008,193
MRSB,2008-06-07,6,2008,7
MRSB,2008-06-08,6,2008,7
MRSB,2008-06-09,6,2008,8
MRSB,2008-06-10,6,2008,8
MRSB,2008-06-11,6,2008,8
MRSB,2008-06-12,6,2008,8
MRSB,2008-06-13,6,2008,8
MRSB,2008-06-14,6,2008,8
MRSB,2008-06-15,6,2008,8
MRSB,2008-06-16,6,2008,9
MRSB,2008-06-17,6,2008,8
MRSB,2008-06-18,6,2008,8
MRSB,2008-06-19,6,2008,9
MRSB,2008-06-20,6,2008,41
MRSB,2008-06-21,6,2008,85
MRSB,2008-06-22,6,2008,84
MRSB,2008-06-23,6,2008,84
MRSB,2008-06-24,6,2008,84
MRSB,2008-06-25,6,2008,84
MRSB,2008-06-26,6,2008,83
MRSB,2008-06-27,6,2008,84
MRSB,2008-06-28,6,2008,84
MRSB,2008-06-29,6,2008,83
MRSB,2008-06-30,6,2008,83
MRSB,2008-07-01,7,2008,83
MRSB,2008-07-02,7,2008,83
MRSB,2008-07-03,7,2008,83
MRSB,2008-07-04,7,2008,83
MRSB,2008-07-05,7,2008,83
MRSB,2008-07-06,7,2008,83
MRSB,2008-07-07,7,2008,37
MRSB,2008-07-08,7,2008,12
MRSB,2008-07-09,7,2008,12
MRSB,2008-07-10,7,2008,12
MRSB,2008-07-11,7,2008,11
MRSB,2008-07-12,7,2008,11
MRSB,2008-07-13,7,2008,12
MRSB,2008-07-14,7,2008,13
MRSB,2008-07-15,7,2008,13
MRSB,2008-07-16,7,2008,13
MRSB,2008-07-17,7,2008,13
MRSB,2008-07-18,7,2008,11
MRSB,2008-07-19,7,2008,13
MRSB,2008-07-20,7,2008,13
MRSB,2008-07-21,7,2008,13
MRSB,2008-07-22,7,2008,13
MRSB,2008-07-23,7,2008,13
MRSB,2008-07-24,7,2008,13
MRSB,2008-07-25,7,2008,13
MRSB,2008-07-26,7,2008,12
MRSB,2008-07-27,7,2008,12
MRSB,2008-07-28,7,2008,11
MRSB,2008-07-29,7,2008,11
MRSB,2008-07-30,7,2008,11
MRSB,2008-07-31,7,2008,11
MRSB,2008-08-01,8,2008,9
MRSB,2008-08-02,8,2008,10
MRSB,2008-08-03,8,2008,11
MRSB,2008-08-04,8,2008,12
MRSB,2008-08-05,8,2008,12
MRSB,2008-08-06,8,2008,12
MRSB,2008-08-07,8,2008,12
MRSB,2008-08-08,8,2008,12
MRSB,2008-08-09,8,2008,14
MRSB,2008-08-10,8,2008,12
MRSB,2008-08-11,8,2008,12
MRSB,2008-08-12,8,2008,444
MRSB,2008-08-13,8,2008,959
MRSB,2008-08-14,8,2008,955
MRSB,2008-08-15,8,2008,708
MRSB,2008-08-16,8,2008,300
MRSB,2008-08-17,8,2008,299
MRSB,2008-08-18,8,2008,200
MRSB,2008-08-19,8,2008,15
MRSB,2008-08-20,8,2008,14
MRSB,2008-08-21,8,2008,15
MRSB,2008-08-22,8,2008,14
MRSB,2008-08-23,8,2008,13
MRSB,2008-08-24,8,2008,13
MRSB,2008-08-25,8,2008,13
MRSB,2008-08-26,8,2008,12
MRSB,2008-08-27,8,2008,12
MRSB,2008-08-28,8,2008,13
MRSB,2008-08-29,8,2008,13
MRSB,2008-08-30,8,2008,13
MRSB,2008-08-31,8,2008,13
MRSB,2008-09-01,9,2008,14
MRSB,2008-09-02,9,2008,14
MRSB,2008-09-03,9,2008,10
MRSB,2008-09-04,9,2008,10
MRSB,2008-09-05,9,2008,10
MRSB,2008-09-06,9,2008,10
MRSB,2008-09-07,9,2008,10
MRSB,2008-09-08,9,2008,12
MRSB,2008-09-09,9,2008,12
MRSB,2008-09-10,9,2008,13
MRSB,2008-09-11,9,2008,13
MRSB,2008-09-12,9,2008,16
MRSB,2008-09-13,9,2008,14
MRSB,2008-09-14,9,2008,13
MRSB,2008-09-15,9,2008,12
MRSB,2008-09-16,9,2008,11
MRSB,2008-09-17,9,2008,11
MRSB,2008-09-18,9,2008,12
MRSB,2008-09-19,9,2008,12
MRSB,2008-09-20,9,2008,12
MRSB,2008-09-21,9,2008,12
MRSB,2008-09-22,9,2008,13
MRSB,2008-09-23,9,2008,14
MRSB,2008-09-24,9,2008,13
MRSB,2008-09-25,9,2008,13
MRSB,2008-09-26,9,2008,13
MRSB,2008-09-27,9,2008,13
MRSB,2008-09-28,9,2008,12
MRSB,2008-09-29,9,2008,13
MRSB,2008-09-30,9,2008,14
MRSB,2008-10-01,10,2008,14
MRSB,2008-10-02,10,2008,13
MRSB,2008-10-03,10,2008,14
MRSB,2008-10-04,10,2008,14
MRSB,2008-10-05,10,2008,15
MRSB,2008-10-06,10,2008,15
MRSB,2008-10-07,10,2008,16
MRSB,2008-10-08,10,2008,15
MRSB,2008-10-09,10,2008,15
MRSB,2008-10-10,10,2008,16
MRSB,2008-10-11,10,2008,16
MRSB,2008-10-12,10,2008,16
MRSB,2008-10-13,10,2008,17
MRSB,2008-10-14,10,2008,17
MRSB,2008-10-15,10,2008,17
MRSB,2008-10-16,10,2008,16
MRSB,2008-10-17,10,2008,16
MRSB,2008-10-18,10,2008,16
MRSB,2008-10-19,10,2008,16
MRSB,2008-10-20,10,2008,17
MRSB,2008-10-21,10,2008,17
MRSB,2008-10-22,10,2008,17
MRSB,2008-10-23,10,2008,16
MRSB,2008-10-24,10,2008,16
MRSB,2008-10-25,10,2008,16
MRSB,2008-10-26,10,2008,16
MRSB,2008-10-27,10,2008,16
MRSB,2008-10-28,10,2008,16
